[2018-06-05 09:44:28] - Bridge - INFO     - [Bridge.py:236  } Requesting https://develop2-api.symphony.com:8444/sessionauth/v1/authenticate
[2018-06-05 15:11:14] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/9DLRz7obGwtJItDI_HivPX___pwxPcdNdA/membership/remove
[2018-06-05 15:11:15] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:11:15] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/9DLRz7obGwtJItDI_HivPX___pwxPcdNdA/membership/add
[2018-06-05 15:11:16] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:11:45] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 15:11:46] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:11:46] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/9DLRz7obGwtJItDI_HivPX___pwxPcdNdA/membership/remove
[2018-06-05 15:11:48] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:11:48] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/9DLRz7obGwtJItDI_HivPX___pwxPcdNdA/membership/add
[2018-06-05 15:11:49] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:47:01] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 15:47:02] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:49:40] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 15:49:42] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:49:47] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 15:49:48] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:51:33] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 15:51:34] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:54:08] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 15:54:09] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 15:54:41] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 15:54:41] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 15:54:43] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:03:32] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:03:32] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:03:34] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:03:56] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 16:03:57] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:04:39] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:04:39] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:04:41] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:06:11] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:06:11] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:06:13] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:07:14] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 16:07:16] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:07:16] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/s_KhDx9equ7T2XJ6miQkz3___pwxA6D-dA/membership/add
[2018-06-05 16:07:17] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:07:17] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/s_KhDx9equ7T2XJ6miQkz3___pwxA6D-dA/membership/add
[2018-06-05 16:07:18] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:07:18] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/s_KhDx9equ7T2XJ6miQkz3___pwxA6D-dA/message/create
[2018-06-05 16:07:20] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:45] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:45] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:46] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:49] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:49] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:50] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:50] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:50] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:51] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:51] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:51] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:52] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:52] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:52] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:53] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:53] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:53] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:54] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:54] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:54] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:56] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:56] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:56] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:57] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:57] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:57] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:58] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:58] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:58] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:13:59] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:13:59] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:13:59] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:14:00] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:14:00] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:14:00] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:14:02] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:14:03] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:14:03] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:14:04] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:17:26] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:17:26] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:17:27] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:17:43] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 16:17:44] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:17:44] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/yzyFTDMA7f1IdutIDYpQI3___pww-gvxdA/membership/add
[2018-06-05 16:17:45] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:17:45] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/yzyFTDMA7f1IdutIDYpQI3___pww-gvxdA/membership/add
[2018-06-05 16:17:46] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:17:46] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/yzyFTDMA7f1IdutIDYpQI3___pww-gvxdA/message/create
[2018-06-05 16:17:48] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:18:09] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/yzyFTDMA7f1IdutIDYpQI3___pww-gvxdA/message/create
[2018-06-05 16:18:10] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:18:37] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v3/room/yzyFTDMA7f1IdutIDYpQI3___pww-gvxdA/update
[2018-06-05 16:18:38] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:19:08] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:19:09] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:19:09] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/9DLRz7obGwtJItDI_HivPX___pwxPcdNdA/membership/remove
[2018-06-05 16:19:10] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:19:10] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/9DLRz7obGwtJItDI_HivPX___pwxPcdNdA/membership/add
[2018-06-05 16:27:50] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 16:27:52] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:35:10] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:35:10] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:35:11] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:35:26] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 16:35:27] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:35:27] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/FhnkTkFuAb6MnIiE3i7EnH___pww6dMndA/membership/add
[2018-06-05 16:35:28] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:35:28] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/FhnkTkFuAb6MnIiE3i7EnH___pww6dMndA/membership/add
[2018-06-05 16:35:29] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:35:29] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/FhnkTkFuAb6MnIiE3i7EnH___pww6dMndA/message/create
[2018-06-05 16:35:31] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:36:01] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/FhnkTkFuAb6MnIiE3i7EnH___pww6dMndA/message/create
[2018-06-05 16:36:02] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:36:33] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v3/room/FhnkTkFuAb6MnIiE3i7EnH___pww6dMndA/update
[2018-06-05 16:36:35] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:37:01] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:37:01] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:37:02] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:45:06] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:45:06] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:45:08] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:45:27] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 16:45:29] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:45:29] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/XRmGio1pbcxl9RzILSMwCX___pww4KV_dA/membership/add
[2018-06-05 16:45:30] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:45:30] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/XRmGio1pbcxl9RzILSMwCX___pww4KV_dA/membership/add
[2018-06-05 16:45:31] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:45:31] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/XRmGio1pbcxl9RzILSMwCX___pww4KV_dA/message/create
[2018-06-05 16:45:32] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:45:53] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/XRmGio1pbcxl9RzILSMwCX___pww4KV_dA/message/create
[2018-06-05 16:45:54] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:46:15] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v3/room/XRmGio1pbcxl9RzILSMwCX___pww4KV_dA/update
[2018-06-05 16:46:17] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:50:00] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:50:00] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:50:02] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:50:15] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 16:50:16] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:50:16] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/m3qxPWz5lATRPIkVncLGOX___pww3ES1dA/membership/add
[2018-06-05 16:50:17] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:50:17] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/m3qxPWz5lATRPIkVncLGOX___pww3ES1dA/membership/add
[2018-06-05 16:50:18] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:50:18] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/m3qxPWz5lATRPIkVncLGOX___pww3ES1dA/message/create
[2018-06-05 16:50:19] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:50:44] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/m3qxPWz5lATRPIkVncLGOX___pww3ES1dA/message/create
[2018-06-05 16:50:45] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:51:08] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v3/room/m3qxPWz5lATRPIkVncLGOX___pww3ES1dA/update
[2018-06-05 16:51:09] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:51:34] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:51:34] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:51:35] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:59:27] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 16:59:28] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:59:49] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 16:59:49] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 16:59:50] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:59:56] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 16:59:57] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:59:57] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/4Ez1-zFqXQd6TzF1er3if3___pww02dIdA/membership/add
[2018-06-05 16:59:58] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:59:58] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/4Ez1-zFqXQd6TzF1er3if3___pww02dIdA/membership/add
[2018-06-05 16:59:59] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 16:59:59] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/4Ez1-zFqXQd6TzF1er3if3___pww02dIdA/message/create
[2018-06-05 17:00:00] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:00:21] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 17:00:21] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 17:00:22] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:02:31] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 17:02:32] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:07:04] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 17:07:05] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:07:05] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/HFHeKiD25iBB1UL1rjFsWX___pwwzNxBdA/membership/add
[2018-06-05 17:07:06] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:07:06] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/HFHeKiD25iBB1UL1rjFsWX___pwwzNxBdA/membership/add
[2018-06-05 17:07:08] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:07:08] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/HFHeKiD25iBB1UL1rjFsWX___pwwzNxBdA/message/create
[2018-06-05 17:07:09] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:07:27] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 17:07:27] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 17:07:29] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:07:45] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 17:07:47] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:07:47] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/33j7nfyF_4v7nPNLaHbPQn___pwwzDpBdA/membership/add
[2018-06-05 17:07:48] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:07:48] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/33j7nfyF_4v7nPNLaHbPQn___pwwzDpBdA/membership/add
[2018-06-05 17:07:49] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:07:49] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/33j7nfyF_4v7nPNLaHbPQn___pwwzDpBdA/message/create
[2018-06-05 17:07:51] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:09:37] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 17:09:39] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:09:47] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-06-05 17:09:48] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:09:56] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 17:09:56] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 17:09:57] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:10:01] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 17:10:02] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:10:02] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/hpZyOVqWIoVA47PWKXV0_X___pwwyio_dA/membership/add
[2018-06-05 17:10:03] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:10:03] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/hpZyOVqWIoVA47PWKXV0_X___pwwyio_dA/membership/add
[2018-06-05 17:10:04] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:10:04] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/hpZyOVqWIoVA47PWKXV0_X___pwwyio_dA/message/create
[2018-06-05 17:10:05] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:29:15] - Bridge - INFO     - [Bridge.py:263  } object0001
[2018-06-05 17:29:15] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/LeKYFCKLJF6gTk-N4H_3w3___pwyjypqdA/message/create
[2018-06-05 17:29:17] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:29:33] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com//pod/v3/room/create
[2018-06-05 17:29:36] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:29:36] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/PGfuhBg73Ahvd_v0uLbZ23___pwwuEK3dA/membership/add
[2018-06-05 17:29:37] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:29:37] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v1/room/PGfuhBg73Ahvd_v0uLbZ23___pwwuEK3dA/membership/add
[2018-06-05 17:29:38] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
